TreeID,Species,Height_m,DBH_cm_hlayer_0.5,DBH_cm_hlayer_0.1,DBH_cm_hlayer_0.05,Stem_coverage,Point Count,dbh (cm),Biomass_stem,Biomass_branch,id,voxel_size,0-1.3m Total,1.3-8m Total,8-14m Total,14+m Total,0-1.3m Stem,1.3-8m Stem,8-14m Stem,14+m Stem,0-1.3m Foliage,1.3-8m Foliage,8-14m Foliage,14+m Foliage
1012,Spruce,21.075,46.5319641445618,38.751526841963,,0.90049822064057,9983,38.751526841963,2272.5849229279884,2093.3150352171183,1012,0.1,39.28263806264343,450.9512453065454,814.1369751557394,3061.5290996202775,23.371162370462574,260.4215235565833,464.08450992775414,1292.0914053384424,15.911475692180858,190.52972174996208,350.05246522798524,1769.4376942818353
1015,Spruce,20.205,72.1608507242236,,,0.9944568176194,6620,72.1608507242236,2423.6370154996825,2540.1891914357197,1015,0.1,224.46298647086832,1164.2905089804576,1297.7742222817324,2277.2984892023705,131.4617915060484,803.3776147591864,522.1954495934706,953.0979884188532,93.0011949648199,360.9128942212712,775.5787726882618,1324.2005007835176
1023,Spruce,21.939,14.332578323605,,,0.932038834951457,5280,14.332578323605,1598.5603751367726,1164.183242196247,1023,0.1,97.47782918708144,799.4122281328098,820.8931650366512,1044.9603949764683,83.54456296054282,509.9099187591759,357.22502783128704,538.71838874557,13.933266226538615,289.50230937363386,463.66813720536413,506.2420062308982
1028,Spruce,23.092,,,,0.242464922917027,81138,,,,1028,0.1,,,,,,,0.0,0.0,,,,
1029,Spruce,24.493,35.0313677670179,34.8757330191536,35.4204468807799,0.39186706405912,42714,34.8757330191536,2703.3669246639984,1793.5952635622316,1029,0.1,364.6287784594698,1908.5656716944127,1282.8179719356772,940.9497661365825,224.98782912323261,697.8436055856158,129.65400322355745,0.0,139.64094933623718,1210.7220661087968,1153.1639687121196,940.9497661365825
1030,Spruce,13.937,47.4756360562937,54.651511616996,,1.00767740546746,10800,47.4756360562937,1460.4576356912266,2987.8003409762227,1030,0.1,148.51254484097245,2718.126047814225,1578.2970726441158,3.3223113682172167,126.24783199225416,774.0985487946153,568.1152439651463,3.3223113682172167,22.264712848718275,1944.0274990196096,1010.1818286789694,0.0
1031,Spruce,24.821,36.3181524005238,32.5009546606526,,0.974336247532332,17349,32.5009546606526,2698.9640360832623,1726.1739528075036,1031,0.1,214.62317327408584,1383.6986733393394,1233.7539462526306,1593.0621960246822,178.4183139026682,1042.338570694537,622.8990257303692,785.6666103433301,36.204859371417655,341.3601026448022,610.8549205222613,807.3955856813519
1032,Spruce,13.883,25.981622919717,26.189562240645,24.4786571454218,0.902110494849818,15229,24.4786571454218,1202.5193734982768,2307.741145815266,1032,0.1,245.3664236955945,1984.1080547043953,1280.7860409135512,0.0,129.38955554041675,578.5910313788482,375.962104777816,0.0,115.97686815517775,1405.5170233255471,904.8239361357352,0.0
1033,Spruce,13.309,27.8101531025374,17.086362318547,16.8747238360644,0.570666466301,40141,16.8747238360644,971.2928808484843,1882.697286195948,1033,0.1,147.8448270975814,2130.6426969938116,575.5026429531271,0.0,61.87343052285982,489.0947365140317,0.0,0.0,85.97139657472157,1641.54796047978,575.5026429531271,0.0
1034,Spruce,21.047,25.1013471059584,25.2718738387675,25.2677990083574,0.550339715873996,54855,25.1013471059584,1983.8924202030494,1743.0591794767636,1034,0.1,148.93029270056894,1775.1259180064221,1162.1116331863636,640.783755786362,102.9842103394451,672.8301742177098,311.69887662738824,0.0,45.94608236112384,1102.2957437887123,850.4127565589753,640.783755786362
